"item_id","item","label",,,,,,
"576432696139870208'","@JeffProbst big storm for Vanuatu islands http://t.co/fXtDG2lc79","earthquake",,,,,,
"576432737298464768'","LINKS Only | BIZAAR 666 BI0METRICS; EBOLA 10,000 DEAD; INDIA BIZAAR WEDDINGS; MASSIVE CYCLONE: http://t.co/5dIWEb93dE via @YouTube","not informative",,,,,,
"576433285124911104'","Plastic Pam? Anderson Sports Dramatically Different Facial Features At Movie Premiere | http://t.co/DQWuaVoo2Q","not informative",,,,,,
"576433311297372160'","#CyclonePam bearing down in the pacific, update from local #climatejustice organizers #prayforthepacific http://t.co/ELeijMClNn","earthquake",,,,,,
"576433323343478784'","My brother MARK CALLEN PAM And HADLEY GRECIA http://t.co/32mvxo9g2c","not informative",,,,,,
"576433585391067139'","Flooding in Vanuatu as cyclone hits with maximum strength http://t.co/yTPoxbjaus","earthquake",,,,,,
"576433757315543040'","Beautiful satellite image of #Pam http://t.co/akzZ7gVarl","earthquake",,,,,,
"576433968637218817'","I CANT BELIEVE JOSH MET PAM","not informative",,,,,,
"576434134995853312'","Pam Beesly is incredible","not informative",,,,,,
"576434559039860737'","#News : #_�______����_� - Tropical Cyclone Pam becomes Category 5 storm, slams Vanuatu cap... http://t.co/Th0sf7FyOT #Ukraine : #_�_���_�_�___�","earthquake",,,,,,
"576434721703460864'","I am titan,how about you?  - CyClone Joker^^- http://t.co/16ZBFn9RGa","not informative",,,,,,
"576434808462671872'","3R 2H 0E (BOW) | PAM 2, BOW 3 | End 3rd Recap | https://t.co/CbSygjWVOZ","not informative",,,,,,
"576434838506381312'","@FBM2005 Vanuatu  not enough coffee this morning.","not informative",,,,,,
"576434915178233856'","Not Cyclone Pam! �_�2 She about to be a mess!","not informative",,,,,,
"576434932433588224'","Summer cyclone Bavi brewing, moving to Philippines - ABS CBN News http://t.co/WOVEQrctPY #Typhoon","not informative",,,,,,
"576434938142048256'","@JamesdavisFx , Hello We wanted to know as pam-mam how many cutomers u hav","not informative",,,,,,
"576434948263059456'","Things around our bungalow. #ratuaprivateisland #vanuatu (Vine by Tain) https://t.co/StseJ0r2Km","not informative",,,,,,
"576435029246676992'","MT @irinnews: 1000s of families in makeshift houses which will not withstand storm�۝ @savechildrenuk on #CyclonePam http://t.co/qegArBY9Yl��_""","earthquake",,,,,,
"576435071650938880'","Attention new @SLA_PAM members! Arriving early to #SLA2015? Join us for the Newcomer's Dinner on 6/13 at 6pm. RSVP: http://t.co/1aHRBIaYoH","not informative",,,,,,
"576435280644714496'","$CTRN 4Q14 Q&amp;A ��� Pam, SunTrust: Branded component evolution vs. last year? EVP: It�۪s very small amount &amp; only up against 1Q13 6%.","not informative",,,,,,
"576435340505841664'","@kelsey_kueck go Pam!!!!","not informative",,,,,,
"576435579874877441'","Cat 5 Tropical #Storm Pam scores direct hit on Port Vila. Prepare for #insurance #claims with @altoserv. https://t.co/pCNMWUYmvX","earthquake",,,,,,
"576435683268624384'","""""Let me be honest"" isn't honest at all"" by @pamelamaeross on @LinkedIn https://t.co/sSwDigG6Fz","not informative",,,,,,
"576436175314911232'","Rick is back in Pam's good graces bc he took 2 lemon bars lol. #BoldandBeautiful","not informative",,,,,,
"576436289463025664'","Pam rated us 5 out of 5!  Thanks for saving me from DIY SOS Mike.......hair  happy, lunch in the sunshine.....a... http://t.co/SzLfnkJxbM","not informative",,,,,,
"576436496145608704'","Eco: More than 200,000 people at risk as Cyclone Pam bears down on Vanuatu: Reuters: A massive storm is bearin... http://t.co/gy3cUrnvST","earthquake",,,,,,
"576436633286774784'","@BarackObama PRESIDENT BO I can ans if you follow me period r u keeping an eye on CYCLONE PAM?  N IT'S ON PACIFIC OCEAN HOPE CA IS SAFE.","not informative",,,,,,
"576436690211868672'","Cyclone http://t.co/Gof2riFgyx","earthquake",,,,,,
"576436749720633344'","@addieolson I feel like I can help with the Pan/Pam dilemma.","not informative",,,,,,
"576436888690565120'","@stevenportnoy we heard you this am along with Dave B and Pam. You sound great! Please send Dave our thoughts and �__F. Thanks!","not informative",,,,,,
"576437314064240640'","@Ciara_NotSierra you and chloe shall rise against the Pam","not informative",,,,,,
"576437609221615617'","Pamela Anderson's handsome son steals the show: Whoa! That is one handsome celebrity spawn! Pam An... http://t.co/8JPaOc2aWG #slavetrade","not informative",,,,,,
"576437680994537472'","Storm brings 165- mph winds to Pacific island of��Vanuatu http://t.co/ORFOEMOqFu","earthquake",,,,,,
"576437978941165568'","Top Asian News at 5:30 p.m. GMT: WELLNGTON, New Zealand (AP) ��� An extremely powerful cyclone blew over islands... http://t.co/JBhR2Kporh","earthquake",,,,,,
"576438092065841152'","Best Marriage Proposal of 2015 (Warning: Will Make... =&gt","&gt"," http://t.co/yKOlURr60W  Timeline #Vanuatu #Terry Pratch��_ http://t.co/tmEWXIC6T0","not informative",,,,
"576438242993664001'","As #CyclonePam hits, world looks to #Sendai2015 for a better approach to disaster risk http://t.co/6Q1yLJQlUK #WCDRR http://t.co/Ow0YZrU2EX","not informative",,,,,,
"576438369351135232'","#oddnews Small Pacific Nation of Vanuatu Hit by Powerful Cyclone: Small Pacific nation of Vanuatu hit by powerful��_ http://t.co/9v7uZKLY42","earthquake",,,,,,
"576438601619226625'","#SP #PLL #OPEN Zack/Byron Montgomery/Wayne Fields/Pam Fields/Peter Hastings/Veronica Hastings/Jessica DiLaurentis/Kenneth DiLaurentis","not informative",,,,,,
"576438604890689536'","Cyclones, the Arctic, CO2 from China and World... it's all here... and all connected. Let the weekend debate begin! http://t.co/iB8uj8ySJ7","not informative",,,,,,
"576438720003502080'","Cyclone Pam http://t.co/KQAcoqA8Qu","earthquake",,,,,,
"576439091513823232'","@rickpeterson26  Haha.  Not sure Cyclone fans can handle another game like that.  Crazy,crazy emotional ride","not informative",,,,,,
"576439413888008192'","Pam's Fight Against MS | Medical Expenses - YouCaring https://t.co/7O7RSQmveg","not informative",,,,,,
"576439433009958912'","@TrippygirlR @EmmaSayce which one are you Pam?","not informative",,,,,,
"576439582897651712'","""It appears Pam�۪s handsome son is dating Disney darling Bella Thorne!"" oh","not informative",,,,,,
"576439600622731264'","@Laura200017 pim pam crack es lo que te llevas tu jajajaja (Cause i'm only a crack in this castle of glass) Momento musical de Linkin Park �_�2","not informative",,,,,,
"576440036989751296'","Cyclone Pam: 'Even my hotel is shaking' http://t.co/YADlwI2suQ #Vanuatu","earthquake",,,,,,
"576440131810381826'","Ridge often sounds like such a damn child! Man up! He's like 30 yrs older then everyone in that room! Except for Pam. lol #BoldandBeautiful","not informative",,,,,,
"576440139221581827'","Cyclone Marcia claims surpass $400 million. Subscribe for #reinsurance #news updates that matter, from http://t.co/Fp0K96LccQ","earthquake",,,,,,
"576440226018562048'","One of the strongest South Pacific storms in years has made a direct hit on Vanuatu capital, Port Vila, raising fears of mass devastation.","earthquake",,,,,,
"576440615958814720'","Plastic Pam? Anderson Sports Dramatically Different Facial Features At Movie Premiere: Has Pamela Anderson und... http://t.co/U8RS150U6f","not informative",,,,,,
"576440740953214976'","Pam: I am a purse whore I admit it �_�D","not informative",,,,,,
"576440764768632832'","Pam sure is pressed. Is there a lemon bar shortage? #BoldandBeautiful","not informative",,,,,,
"576440929084706817'","Join me &amp"," Lady Pam tomorrow at the Stone Mountain campus @ 10 AM! http://t.co/5WVSvU6lIP","not informative",,,,,
"576440955152166912'","Thinking of everyone in #Vanuatu and waiting for updates #CyclonePam","earthquake",,,,,,
"576440963545063425'","Wow...what a beast. #CyclonePam (Image via Mashable) http://t.co/BC5RZk5N5z  ��� The Weather Channel (weatherchann��_ http://t.co/YGRlyNwAVu","earthquake",,,,,,
"576441161096658944'","High Alert Cat 5 Super Cyclone Pam heading towards New��Zealand http://t.co/CH0RbJfGPD","earthquake",,,,,,
"576441388176404482'","Vanuatu ��_ #RT Tropical Cyclone Pam becomes Category 5 storm, slams Vanuatu capital - CNN  http://t.co/SC11CmwAoq","earthquake",,,,,,
"576441416936779776'","WA [EMERGENCY WARNING] CYCLONE - Francois Peron National Park 13/03 11:24pm AWST #DFES http://t.co/HkbzbdfNNk http://t.co/beCHTVNnHv","not informative",,,,,,
"576441508166901761'","Panda, 6 mos old terrier mix, female, spayed (Photo by Pam Doughty) http://t.co/iRaplXKZSL","not informative",,,,,,
"576441546062446592'","VIDEO: Tracking Cyclone��Pam http://t.co/b96o6aowJC","earthquake",,,,,,
"576441577234673664'",": 'Vanuatu Monster' makes direct hit on island http://t.co/ykIkOfS0cI","earthquake",,,,,,
"576441601909751809'","use could users celebrate up cyclone","not informative",,,,,,
"576441705857196033'","Tropical Cyclone Olwyn landfalls as NASA's Terra satellite flies overhead http://t.co/EyDMJnSxgA #space","not informative",,,,,,
"576441760362041344'","Pam gave me another day off, :D","not informative",,,,,,
"576441778125025281'","#CyclonePam batters #Vanuatu. http://t.co/kRRFuDdNQu ��_","earthquake",,,,,,
"576441849230991360'","#Vanuatu Big hugs to @CAREAustralia for helping 195 ppl including 3 #DAFN into evac centers  http://t.co/1V7OdUsfWS #TCPam #hmrd","earthquake",,,,,,
"576441887386652672'","Tiny island nation of #Vanuatu, subject to tremendous @BillWeirCNN documentary recently is being thrashed by Cat 5 hurricane w/ no defences","earthquake",,,,,,
"576442003480670208'","Would Martin be the same if Pam was Gina an Gina was Pam?","not informative",,,,,,
"576442148511309825'","pam tillis faved my tweet from last night &lt",3,"not informative",,,,,
"576442326106652672'","Join us at Virgin Money Cyclone 19-21 June. 10, 15, 34, 64 or 106 miles with beautiful views- something for everyone! http://t.co/OAEmwp63vn","earthquake",,,,,,
"576442340665098240'","@pamkulik No worries at all, Pam! We are more grateful to know you're using Canva! Cheers to many more designs and awesome stuff! :) ^eb","not informative",,,,,,
"576442367558885376'","That's why you win your matches!!!   http://t.co/OAZFSmJuGF #jamaicaobserverandroidapp via @JamaicaObserver","not informative",,,,,,
"576442604428001280'","Tropical Cyclone Pam hits Vanuatu��capital http://t.co/ZleLoo7XuX","earthquake",,,,,,
"576442687546658816'","Losing my shit.. #cyclonepam #Pam #tcpam","not informative",,,,,,
"576442725127573505'","@weatherchannel @CoTCPerth Um .... glad I'm not in #Vanuatu on holidays. This one could be devastatingly bad! #Thinkingofyou #Pamisabitch","not informative",,,,,,
"576442927230140416'","Best Marriage Proposal of 2015 (Warning: Will Make... =&gt","&gt"," http://t.co/yKOlURr60W  Timeline #Vanuatu #Terry Pratch��_ http://t.co/0TgQki1GLC","not informative",,,,
"576443089130102784'","Intense Storms in #Pam's Eyewall battering #Vanuatu w/ 160mph winds as it makes landfall. http://t.co/Ro4N9Z1kFR","earthquake",,,,,,
"576443136139915264'","#Actress #Celebs Rare Lot FHM Magazines 2003 Carmen Electra~Baywatch~Pam Anderson~Leeann Tweeden http://t.co/eEM4DZMf87 #eBay #Auction","not informative",,,,,,
"576443217325002753'","1926 New Caledonia, Banque de I'Indochine 5 Francs Graded by PMG GU-65 EPQ P.36b http://t.co/l9fR7BSbsd http://t.co/6BMMW8HsKg","not informative",,,,,,
"576443417376378881'","Mom: ""Yeah! You'd have to drug me to get me to be a cyclone fan."" #classicjane #dedication","not informative",,,,,,
"576443501220470784'","Terrible news from Vanuatu.  http://t.co/GQm2ShLbd0","earthquake",,,,,,
"576443970630381568'","Super cyclone changes @volvooceanrace schedule. http://t.co/j7R04dsFP0","not informative",,,,,,
"576444082295296000'","Is that the Neo Armstrong Cyclone Jet Armstrong Cannon? It's pretty amazing, oi.","not informative",,,,,,
"576444195872874496'","Pam Oliver's NFL coverage will continue... Fox has asked the 54-year-old sideline reporter back for 2 more seasons! http://t.co/7EDDIWhi3k","not informative",,,,,,
"576444896829112322'","Man, two days ago, the GFS nailed the track of Cyclone Pam as it passed Efate to within a mile. That's impressive.","not informative",,,,,,
"576445089003749376'","South Pacific cyclone 'kills dozens' http://t.co/zkL27XSoB9 [Sale http://t.co/NEiwkXgvpB ] #news","earthquake",,,,,,
"576445162001289216'","Who named a severe storm system #Pam?!?","not informative",,,,,,
"576445214564331520'","There are so many more cyclone fans down here than Jayhawk fans y'all.   This must change.  #RockChalk #kubball","not informative",,,,,,
"576445235846356992'","Anu Pam Ivory wedding dress size 14 petite stained &gt"," http://t.co/anmgTn6x5N: #WeddingDress http://t.co/wbROCrpxC1","not informative",,,,,
"576445262006104065'","@wxdam Considering its remote location, that's a huge achievement. #Pam","not informative",,,,,,
"576445680937406465'","Jack Downing will wear #19. Garrick Perry will wear #16. Both expected to make their Cyclone debuts tonight.","not informative",,,,,,
"576445725355040768'","UFOSFacts NEWS | Monster Category 5 Cyclone Makes Direct Hit on Vanuatu: Kind of surprised I didn... http://t.co/d9zUDTUirW #UFOS #OVNIS","earthquake",,,,,,
"576445746418819072'","Dozens feared dead after Cyclone Pam hits Vanuatu ��� BBC��News http://t.co/IBnuitQTWC","earthquake",,,,,,
"576446028368474112'","7th Grade News:Pam Geller, blind to irony, sez Jon Stewart's ""The Most Disgusting Jew on the Planet!"" http://t.co/Ymgh8sp4oz #RagingWingNuts","not informative",,,,,,
"576446080017125376'","#surf (03/10) SEVERE TROPICAL CYCLONE PAM: UPDATE http://t.co/iCsCbd7g3D #surfline","earthquake",,,,,,
"576446173893906434'","Avast! #Vanuatu hit by powerful cyclone  http://t.co/doyuY3JOrb #Category5cyclone #northeasternislands #unconfirmedreports","earthquake",,,,,,
"576446249739509761'","Twitter buzz for Stone Mountain Access Systems: http://t.co/xkBusArR2z - RT @BishopGHawkins Join me &amp"," Lady Pam tomorrow at the Stone Mou...","not informative",,,,,
"576446279263203328'","Omg!! Thoughts &amp"," prayers going out to Vanuatu today :'(","earthquake",,,,,
"576446322515017728'","Recovery after cyclone Phailin versus Recovery  hurricane katrina http://t.co/0BKvilL8ho","not informative",,,,,,
"576446700467834880'","@PamJWilliamson thank you Pam. You are so awesome!!","not informative",,,,,,
"576446755631284224'","We finally get a cyclone after 51 years and it turns out to be the most pansy-ass little thing. I'm hurt, Mother Nature. Irreparably hurt.","not informative",,,,,,
"576446777773150208'","HURST COMPETITION PLUS 4 SPEED SHIFTER 66-69 RANCHERO CYCLONE COMET 66-67 FALCON http://t.co/wkMDxPu48e http://t.co/G2c9zCoW7Y","not informative",,,,,,
"576447282498953217'","@xo_ash_nicole I thought you had Pam?!","not informative",,,,,,
"576447294637129728'","I miss Pam �_�A","not informative",,,,,,
"576447345283432448'","Cyclone hits island nation of Vanuatu http://t.co/1cIfc6jB9G","earthquake",,,,,,
"576447574996992000'","Islaam islaam islaam everybody is talking about islaam u know why, it's not just a word it's a cyclone for bad people","not informative",,,,,,
"576447765225439232'","My heart and prayers are with my #Vanuatu friends as they face #CyclonePam","earthquake",,,,,,
"576448480912211968'","The calm before the cyclone! #sunset#geraldton#sky_hub#skyporn#everythinggeraldton#geraldton#nofilter#theresacyclon��_ http://t.co/A61RGe3nna","not informative",,,,,,
"576448494984171520'","Our view for the weekend �_�D #geraldton #cyclone by v8jessi http://t.co/G8p2Dp2Vqk Pic from http://t.co/YQdT8U9Z5E http://t.co/R0WBwV3Pqi","not informative",,,,,,
"576448523962589185'","thanks to #cyclone olwyn our #roadtrip up to #coralbay was ended prematurely in denham �_�1�_�7 what stays are the #memor��_ http://t.co/QvrvVo7tWg","not informative",,,,,,
"576448545844137985'","#Vente #M̩nage #3: Dyson DC33C Origin Aspirateur sans Sac Technologie Radial Root Cyclone G... http://t.co/bXmBKcRb9C #Repassage #Maison","not informative",,,,,,
"576448723984715776'","3R 1H 2E (PAM) | PAM 5, BOW 4 | Mid 6th Recap | https://t.co/CbSygjWVOZ","not informative",,,,,,
"576448862186909696'","#prayers for #vanautu #pam go away","earthquake",,,,,,
"576448992969682944'","@djspooky You staying safe? http://t.co/V9fjA3ZBTZ","not informative",,,,,,
"576449056085569536'","prayers to #vanuatu..","earthquake",,,,,,
"576449439788724224'","cyclone","not informative",,,,,,
"576449564569440257'","Much love to Vanuatu.","earthquake",,,,,,
"576449693825294337'","[ACTU] Kendall Schmidt update. (Esta semana)  """"Are you saying Pan? Or Pam?"" One of my favorite #willferrell... http://t.co/nKL58rO8UR","not informative",,,,,,
"576449837639593984'","#CyclonePam is hammering Pacific #SIDS - Kiribati, Tuvalu, Solomon Isl &amp; now Vanuatu. Hope #Sendai2015 meeting on #disaster gets the message","not informative",,,,,,
"576450021274443776'","Georgia House approves cyberbullying bill: Pam Dickerson, a Democrat from Conyers, says Georgia... http://t.co/RYJ1sXx1qB #cyberbullying","not informative",,,,,,
"576450068011597824'","So here is next video from Pam and Mike, where they wanted to show you what really works with some proven strategies. http://t.co/JdtJ2YBO5v","not informative",,,,,,
"576450288527110144'","The island nation of Vanuatu is getting slammed by a terrifying cyclone http://t.co/bDMc9znojE http://t.co/a9OcCAF5HN #bpulse #tech","earthquake",,,,,,
"576450438234382336'","Vanuatu now trending in Australia http://t.co/deXg9vjxH1","not informative",,,,,,
"576450461244489728'","to think that a relationship like jim and pam's isnt possible and then throw in michael and holly's relationship im honestly screwed.","not informative",,,,,,
"576450526742601729'","PAM near Australia.. http://t.co/GGPj70mkqs","earthquake",,,,,,
"576451151790505984'","I sweat Pam�_�2��_���","not informative",,,,,,
"576451209592111104'","Thinking of a friend on Vanuatu in the South Pacific. He just arrived to do Peace Corps work, but I have a feeling it will be more recovery","earthquake",,,,,,
"576451360444428288'","@PamTillis  Holly Molly !! Pam Tillis TheBest Singer/Songwriter  She also wares some kick A--s shoes Retwitted/Favorite this huge H-TownFan","not informative",,,,,,
"576451465251844096'","Still jtfo at my momma talking to Chelse bout some damn '15seconds' Chelse said well in them 15seconds I had already hit her Ms pam �_�2","not informative",,,,,,
"576451466661101568'","The Big Wobble: Grave concerns as Cyclone Pam hits Vanuatu http://t.co/TVpa7ztFGp","earthquake",,,,,,
"576451561334829056'","@mikedwheeler Pam's Canadian"," hence normal. somewhat. �_�C  but Mother's Day this Sunday?! #confused","not informative",,,,,
"576451600589303808'","Cyclone Lam rains cause manganese spills at BHP Billiton mine in NT: officials - http://t.co/2IxmzXSGGs","not informative",,,,,,
"576451696546680832'","@BUFLConference hey! #Beth&amp","Pam","not informative",,,,,
"576451715785879553'","���@Revkin: Vanuatu battered by #supercyclone Pam. Vid: http://t.co/SHkWkkcZEw Text: http://t.co/aOr25A9SO5�۝ #earth #love #change","earthquake",,,,,,
"576451879552471040'","Vanuatu hit by powerful cyclone ��� Sky News��Australia http://t.co/Ba0WfqZv98","earthquake",,,,,,
"576451987413204992'","""@UNICEFLive:#CyclonePam -a category 5 storm - hits #Vanuatu. http://t.co/nDtIuWp9dc  UNICEF stands ready to help. http://t.co/PReJaun0Mz""","earthquake",,,,,,
"576452002328219648'","Cyclone Pam hits Vanuatu: More than 200,000 people at risk from category 5 tropical storm http://t.co/tQHEAxyPXc","earthquake",,,,,,
"576452150999543808'","idk why everyone loves jim and pam so much like im a hardcore dwight and angela stan","not informative",,,,,,
"576452223686709248'","IFRC releasing USD132,144 from Disaster Response Emergency Fund #DREF to support Vanuatu initial damage assessments @federation #TCPam","earthquake",,,,,,
"576452303592505344'","My latest for ""@Clapway: #CyclonePam Rips Through #Vanuatu Island Nation - http://t.co/ULanIkbWQe http://t.co/qMCYTzOvHf�۝","earthquake",,,,,,
"576452432265265152'","Latest warning graphic for Tropical Cyclone Pam: http://t.co/TPhpAxKkSu","earthquake",,,,,,
"576452457682853888'","Well, Typhoon Pam is certainly terrifying: http://t.co/GYFHNxulfO","earthquake",,,,,,
"576452498531045376'","I hope you guys are okay over there, Vanuatu.","earthquake",,,,,,
"576452670556364801'","Suzanne Jenkins: #FREE #KINDLE The Tao of Pam: Pam of Babylon Book # 6, Romance, Series, family http://t.co/7BO23EyMHh","not informative",,,,,,
"576452841935646721'","#NRLSharksBroncos���Vanuatu���Friday the 13th���#FORvREB wonderful sense break your heart..view The story of love  https://t.co/WOBxdo66IF","not informative",,,,,,
"576453077374345216'","Oops - following wrong cyclone.   ""@ozmining: Workers trapped on Barrow Island ahead of Cyclone Olwyn http://t.co/VupMz6KMV3""","not informative",,,,,,
"576453126326239233'","Cyclone Nathan is near stationary off the coast of Cape Melville, and is expected to intensify later today. http://t.co/rVLE6inkt8","earthquake",,,,,,
"576453226955972608'","Sexy Pam Andrews is happy with her new career &gt","&gt","&gt"," pics &gt","&gt","&gt"," http://t.co/s1fwEoTBaB","not informative"
"576453274523590656'","Thinking of our friends in Vanuatu and hoping everyone is safe. #CyclonePam","earthquake",,,,,,
"576453515477843968'","Cyclone Joker!","not informative",,,,,,
"576453526752215040'","New content of Vanuatu in http://t.co/h9nsvgwinI - #NewZealand","earthquake",,,,,,
"576453591080308736'","Kid Rock -- Wearing a Jacket Made of Otter ... and Spite! - http://t.co/g62g0bCA31","not informative",,,,,,
"576453624047374336'","Summer cyclone Bavi brewing, moving to Philippines - ABS CBN News http://t.co/0zoLDeMtMf #Typhoon","not informative",,,,,,
"576453790250860544'","Tropical Cyclone Pam hits island nation of Vanuatu in S. Pacific w/ winds of  150 mph. Worst in island history? http://t.co/Xnyr6d0S43","earthquake",,,,,,
"576453985663475712'","South Pacific cyclone 'kills dozens': The UN relief agency says there are reports of more than 40 deaths after Cyclone Pam, a categor...","earthquake",,,,,,
"576454054446030849'","Dyson DC33 Multi-Floor Bagless cyclone Vacuum cleaner, 205062-01 Yellow http://t.co/cBmX5Ev3pK http://t.co/n4aVRU6nFg","not informative",,,,,,
"576454651119288322'","@PamCruickshank Have a lovely holiday, Pam. If you need us, you know where we are. :) | MJ","not informative",,,,,,
"576454794916794369'","Best Marriage Proposal of 2015 (Warning: Will Make... =&gt","&gt"," http://t.co/yKOlURr60W  Timeline #Vanuatu #Terry Pratch��_ http://t.co/ZsY3M4UYRP","not informative",,,,
"576455206558380033'","Iris would be nothing without pam though #isibaya","not informative",,,,,,
"576455221494300672'","@Pamduckling @frankie0331 @t0kerfr0g @frogsarelovely @frogetteca @spikedupfrog @theswampbog Don't mess with Pam","not informative",,,,,,
"576455407566192641'","Damn, Pam. http://t.co/iWPscFoyPH","earthquake",,,,,,
"576455460297003008'","Pam worry about yo pathetic life and stop giving Iris stupid bitchy advice #isibaya","not informative",,,,,,
"576455663687229440'","Seeing so many cyclone fans on South 35! KC here we come! #cyclONEnation ��_����_�B�_�F","not informative",,,,,,
"576455753671811072'","CĹSICOS DEL REGGAETON - justawkwardgirl: 1. Pam pam / Wisin &amp"," Yandel... http://t.co/oAEZQxnq7J","not informative",,,,,
"576456061600833536'","#CyclonePam OMG Storm Surge http://t.co/FB7BqF8Prb","earthquake",,,,,,
"576456083599937536'","I was so worried about spelling Pam's last name right, I screwed up Sarah's. It's Sarah Spain. Thanks @DrewUnga","not informative",,,,,,
"576456142072627200'","In pictures:How #RedCross prepares for disasters like #TCPam w/ communities in the Pacific @FijiRedCross @federation http://t.co/xYClU60gJ6","earthquake",,,,,,
"576456230736130048'","South Pacific cyclone kills dozens http://t.co/8vQtS2PMv7","earthquake",,,,,,
"576456414412947457'","I still cry whenever I watch Jim and Pam get married","not informative",,,,,,
"576456603131506688'","How fabulous is Pam's Paisley Poncho Sweater?! I'm in love with all the colors!  Get your copy of the pattern for... http://t.co/fkqQxRcwIO","not informative",,,,,,
"576456706865102848'","us cyclone use crash users clinton","not informative",,,,,,
"576456920590090240'","Pam is make-up twitter","not informative",,,,,,
"576457273821827073'","Tropical Cyclone Nathan crawling in NASA satellite imagery (NASA/Goddard Space Flight Center) Tropical Cyclone Nat��_ http://t.co/wLs1UVjTrm","earthquake",,,,,,
"576457415836741632'","@LizzieScull yes mam Pam .. Gonna boozy oogy oogy","not informative",,,,,,
"576457532534738944'","@CarlaHouston99 was impersonating me with her avatar, now Capt Pam Karel. This is NOT a pilot for American Airlines or a 99. BE YOU! #avgeek","not informative",,,,,,
"576457536959832064'","Yep. Her and Siya ���@_Snowiie: Pam is make-up twitter�۝","not informative",,,,,,
"576457642047979520'","As #Vanuatu is a great surfing location, I have a soft spot for those facing major rough weather today.  http://t.co/2oMQEQTgA5","earthquake",,,,,,
"576457674008752128'","Cool /Hot! Vanuatu.Amazing helicopter drone footage.what it's like inside an active volcano http://t.co/3sqo2OPuMo","not informative",,,,,,
"576457724088737794'","Cyclone Pam hits #Vanuatu: More than 200,000 people at risk from category 5 tropical storm��_ http://t.co/Wl42ZVftZ1","not informative",,,,,,
"576457753876684800'","#B_Red_MONEY #FOLLOWXFOLLOW Perth braces for storms due to cyclone - 9news #com #au  http://t.co/z3llVB2lS7","earthquake",,,,,,
"576457756690886656'","LIVE tonight at 6:30p, Cyclone gymnastics vs. Temple","not informative",,,,,,
"576457771685560320'","Perth braces for storms from cyclone Olwyn   http://t.co/DAOALKLETw","not informative",,,,,,
"576457772406951936'","@gem_k @28storms that's good. Let's hope #Vanuatu survives.","not informative",,,,,,
"576457775494008832'","Check out 2010 Quarq Power Meter S975 on Cyclone! #Quarq Power Meter #cyclonetri http://t.co/Ui2rRgwbVn","not informative",,,,,,
"576457938166001664'","@PamelaGeller @PeterWilliamMos Hi, Pam, how's Uri? Has he all but decimated your kitchen cutlery?","not informative",,,,,,
"576457948878282752'","@BBCTravelAlert a 'cyclone'.","not informative",,,,,,
"576458066822107136'","As #CyclonePam inflicts damage to Vanuatu and surrounding areas, we stand ready to provide assistance http://t.co/EwJ2eVYAeu","earthquake",,,,,,
"576458099885637632'","Cat 5 #CyclonePam has passed over #Vanuatu's capital Port Vila. 250 km/h winds. Updates throughout the morning on @TheTodayShow","earthquake",,,,,,
"576458467684323329'","@PesolaEric take that back, Pam's a nice lady","not informative",,,,,,
"576458545903898625'","Our planet right now (via Living Earth App http://t.co/EPamqTFw4Z) #Pam #NouvelleCaledonie http://t.co/3WmOiXK2DI","not informative",,,,,,
"576458578053185536'","���@JoshSobo: Lest we forget. http://t.co/xjzAY5zZvq�۝ PAM LOML OMG","not informative",,,,,,
"576458767723790336'","Cyclone PAM leaving a trail of devastation in Pacific Ocean http://t.co/WeohSjXqbf #Iran","earthquake",,,,,,
"576459253361311744'","South Pacific's #Vanuatu Hammered by 165 MPH Tropical Cyclone http://t.co/Ro2txxCHxm #extremeweather","earthquake",,,,,,
"576459307719507968'","Vanuatu ��_ #followme Where's Vanuatu? Country totally obscured by ferocious Cyclone Pam - TVNZ  http://t.co/kURkspW0EN","earthquake",,,,,,
"576459797270138880'","Heavy rain all night here in #Tonga at #Cyclonepam periphery.  Hate to think of #Vanuatu impacts #earthwindmap http://t.co/WFFbyZZ99I","earthquake",,,,,,
"576459860742660096'","Funny how Austin told Pam he won't go camping just because he hates me lol","not informative",,,,,,
"576460258710683648'","Prayers for the people in Vanuatu�__C","earthquake",,,,,,
"576460616321277952'","South Pacific cyclone 'kills dozens': The UN relief agency says there are reports of more than 40 deaths after... http://t.co/DMWfQRo5Hc","earthquake",,,,,,
"576460887688634368'","Sending big hugs from the team to volunteer @rqskye  for her monitoring during #TCPam #hmrd","earthquake",,,,,,
"576461017187745792'","It may be a day or two before we see or hear any real news out of Vanuatu.","earthquake",,,,,,
"576461135618011136'","Yay its the weekend. Now lets see how this #CyclonePam does. Think shes showing up here in Hawkes Bay, New Zealand tomorrow","earthquake",,,,,,
"576461518407094272'","#NRLBulldogsEels ��_ #RT Cyclone Olwyn weakens but destructive winds still hitting coastal WA - WA today  http://t.co/6ylY3ehmHo","not informative",,,,,,
"576461729183461376'","If I was on a deserted island &amp"," could only bring 3 things I'd bring Leonardo Dicaprio  Justin Timberlake  And Matthew McConaughey","not informative",,,,,
"576461794975178752'","South Pacific cyclone 'kills dozens' http://t.co/xWubBgtj6Q","earthquake",,,,,,
"576461918602416128'","Monster storm hits Vanuatu http://t.co/ng7D3PnAtK","earthquake",,,,,,
"576461953251602432'","Ive cried way too many times watching Jim and Pam interact. �_�2","not informative",,,,,,
