item_id,item,label,425
390052521709801000,"Thoughts &amp; prayers for the people of #Bohol, Cebu, Iloilo &amp; all of Central Visayas in the #Philippines. Devastating 7.2 #earthquake",not informative,
390055445160661000,Baha sa Luzon. Lindol sa Visayas. Giyera sa Mindanao. Anyare sa Pilipinas? #PrayForVisayas,not informative,
390056141402550000,#PrayForVisayas #earthquake This is what happened. http://t.co/DeQWu2UDDl,not informative,
390056254644556000,"#Earthquake of M 4.6, Mindanao, Philippines http://t.co/BVwxSSh32i",Informative,
390056271413383000,RT @AP: BREAKING: Police raise death toll to 85 in earthquake in central Philippines,Informative,
390056984449266000,RT @RedCrossCebu  Red Cross Emergency Numbers #Cebu Chapter 032- 4124140 | 09209294645 &amp; Bohol Chapter 038-5019175 | 09209031793  #rescuePH,Informative,
390057043203092000,Good Evening napakalakas ng lindol dito sa cebu :(((( #PrayForVisayas,not informative,
390057114472698000,Thanks God tuwing Valentines lang ang lindol sa Metro Manila. Ay pwede po bang wala nalang? #PrayForBoholAndCebu #PrayForVisayas,not informative,
390057299055608000,RT @BaguiowBeans: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.😔🙏,not informative,
390058670564078000,Tanggal sa news headlines ang #porkbarrel &amp; other gov't anomalies due to #bohol  earthquake. #napoles #sss #philhealth must be celebrating!,not informative,
390058704113893000,RT @RT_com: UPDATE: At least 85 killed after 7.1 quake hits southern Philippines http://t.co/jWhCGNnIwR @MrVop,Informative,
390060134392951000,#PrayForSouthernLeyte #PrayForCebu #PrayForBohol #PrayForThePhilippines,not informative,
390060444763038000,RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP,Informative,
390062172836860000,RT @MaeMercado1614: We pray for them! #PrayForVisayas,not informative,
390062797754606000,RT @PrincessFrance: 67 confirmed dead in Visayas earthquake. #PrayForVisayas,Informative,
390063041036829000,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,not informative,
390063133294723000,"RT @iamdomz26: Aww. Ung Bohol na pangarap kong puntaha, nasira na. :'( #PrayForVisayas",not informative,
390063166874337000,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,not informative,
390063384973939000,RT @_wonderwall23: RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,not informative,
390063980573499000,RT @alxndrcdyn: “@akosibob_ong: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.”,not informative,
390064269984686000,All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390064924296110000,RT @EXOffical_: RETWEET = One Pray for all the People of Cebu and Bohol! #earthquake #PrayForVisayas http://t.co/VU2Ffn19oC,not informative,
390065331143987000,Death toll from major earthquake in central Philippines jumps to 85 - CTV News: CTV NewsDeath toll from major ... http://t.co/60SlkRNORY,Informative,
390065565999456000,RT @Kweenee_: Aww.  #PrayForVisayas :(,not informative,
390065628939174000,"“@itsenriquegil: Kamong tanan dinha sa cebu ug bohol, God bless ug unta safe, mangampo ta sa atong ginoo.” #PrayForVisayas",not informative,
390065897353654000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390065905733866000,RT @VinceMagbanua: Please pray for the safety of everyone there in Cebu and Bohol! 🙏🙏🙏 #PrayForVisayas,not informative,
390066035757310000,"RT @SharTrends: Pray more, tweet less #PrayForEarthquakeVictims #PrayForVisayas",not informative,
390066400657940000,"Thank you po sa kumopkop po sa amin ngayon, Uy family! Thank u sa dinner... #bohol http://t.co/eIm7OZa4u8",not informative,
390066484569211000,Philippines #earthquake http://t.co/PXDJ9mHS3T,Informative,
390066929173418000,Bakit kelangan mo magpost ng selfie sabay gamit ng hashtag na #PrayForVisayas anong kinalaman ng mukha mo dyan? Paki explain. Labyu.,not informative,
390067059175866000,73 killed as 7.2 magnitude earthquake rattles Philippines - Indian Express http://t.co/NJ4B9gJG0y,Informative,
390067482800968000,"RT @Updates1D_x3: So apparently, the earthquake in Visayas, Philippines was worst than 2010's Heiti earthquake. #PrayForVisayas #PrayForThe…",Informative,
390067487020036000,heartbreaking.. #PrayForVisayas http://t.co/4DxHISki5p,not informative,
390067747033326000,No tsunami threat to Hawaii after 7.2 quake near Philippines: A strong earthquake shook an area off the coast of... http://t.co/reOKxxk1MS,Informative,
390068581720814000,RT @ABSCBN: Tonight let's not forget to #PrayforCebu and #PrayforBohol mga Kapamilya!,not informative,
390068594286920000,"Earthquake : M 4.6, 11km NNW of San Isidro, Philippines: Tuesday, October 15, 2013 10:07:24 UTC Tuesday, October... http://t.co/pBjJwPKWsP",Informative,
390068845945172000,RT @imkerwinking: #PrayForVisayas 🙏,not informative,
390069034718220000,RT @BBCBreaking: At least 73 people now reported dead after 7.2 magnitude earthquake in central Philippines http://t.co/ShUTFzPFVX,Informative,
390069202465214000,RT @ashlili: Please #PrayForVisayas :(,not informative,
390069353464345000,Stay safe everyone! #PrayForVisayas 🙏,not informative,
390069596721381000,@krungy21: #prayforbohol #prayforcebu #prayforphilippines,not informative,
390070255239692000,"RT @kenzhuxiaotian: Saddened about the earthquake in the Philippines. Heard it was stronger than the Haiti quake. Care, share, help if you …",not informative,
390070397862826000,RT @CBSNews: Death toll soars past 80 as frantic search continues for survivors of Philippines earthquake: http://t.co/1oQzxmst1G,Informative,
390070968258798000,RT @CestlavieMarts: My prayers goes out to the people who were affected by the earthquake. #PrayForVisayas,not informative,
390071203135623000,"RT @ryanb0n: Ganda pla effects ng #GenesisPilot, ramdam hnggang visayas, esp bohol and cebu. mkktotohanan, iba tlg ang GMA! #PrayForVisayas…",not informative,
390071765185339000,RT @AyyTangaLangDre: #PrayForPhilippines #PrayForVisayas,not informative,
390072163648037000,The historical Loboc Church in Bohol  Before &amp; after #earthquake #PrayForVisayas God bless the Philippines! http://t.co/jhOFaqVncA,Informative,
390073224794362000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390074046907302000,ngayon mas kailangan ang medical and relief operation ng INC! #PrayForVisayas,not informative,
390074881557033000,RT @showtimefamily: Pwede naman yung muka ni Napoles ang Masira bakit yung mga Historical Churches pa sa Visayas =( #PrayForVisayas http://…,not informative,
390074978038604000,"@SiSenyora: DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas",not informative,
390075003183444000,Death toll from a strong earthquake in the Philippines has risen to 85 - 7.2 magnitude quake hit the tourist island of Bohoi.,Informative,
390075397460619000,RT @kayehomecillo: Heartbreaking. :( #PrayForVisayas #earthquakePH http://t.co/h05NrnwXLj,not informative,
390075435226112000,Guys let's pray for our sistres and brothers at Visayas who experienced Magnitude 7.1 earthquake this morning. #PrayForVisayas #earthquakePH,Informative,
390075967890154000,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,not informative,
390076177601139000,"RT @larrygotstyles: Please pray for the Philippines, especially the Visayas. 7.2 magnitude earthquake hit early this morning. Fatalities co…",Informative,
390077033243755000,Pray for the Safety of the People in Bohol and Cebu🙏🙏 #PrayforBohol #Prayfor Cebu http://t.co/laPQYo1mFF,not informative,
390077490401514000,this where my genes came from #PrayForVisayas,not informative,
390078673224991000,Bangkok Post &gt; Death toll in Philippines quake jumps to 85 - The death toll from a 7.2-magnitude earthquake that s... http://t.co/Q9XRaCJBIc,Informative,
390078769676833000,"Lord, tulungan nyo po ang mga kapatid namin sa Visayas. Keep them in the safe place &amp; secure them with your loving presence #PrayForVisayas",not informative,
390079478505800000,Church is made of people with unwavering faith. Structures may fall but our faith still lives. #prayforcebu #prayforbohol #prayforPH,not informative,
390079889564394000,"MMDA teams to help in rescue work in quake-battered areas in Bohol, Cebu:   The... http://t.co/UhhZUegXd2 #Manila #Philippines",Informative,
390080023790883000,RT @nytimes: Major Earthquake Strikes Central Philippines http://t.co/OXqkTATgM8,Informative,
390080099287986000,#prayforvisayas. http://t.co/bF4jCRZ9Jc,not informative,
390081055555740000,"RT @decappeal: Cebu City pop. 850,000 about 30 miles from epicentre of #Philippines quake",Informative,
390081512751641000,"Omaagassh!! Kawawa yung mga tao sa cebu, bohol, and visayas selected area #earthquakePH #PrayForVisayas",not informative,
390081848291779000,Death toll in Philippines quake jumps to 93 http://t.co/ZiykJpZxbe via @USATODAY,Informative,
390082305462506000,Prayers for quake victims #cebu #bohol #Philippines be safe still.,not informative,
390082540369097000,RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP,Informative,
390083471496208000,Tuloy ang Masskara festival!! #PrayforVisayas #earthquakeph,not informative,
390083882537599000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390084763324645000,This made my day despite the tragedy in Bohol and Cebu. #PrayForVisayas http://t.co/to11ZV2RgL,not informative,
390084767544140000,"RT @toktokhae03: Churches were destroyed bec God was so busy protecting us and our houses, he forgot to protect HIS. #PrayforVisayas",not informative,
390085216326271000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390085593822015000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390088458535846000,"RT @iAmKayeSwizzle: I'm f****** don't know, but this things happening on my country (Philippines) it's too much. #PrayForVisayas #earthquak…",not informative,
390088823436481000,"RT @NBCNews: At least 82 dead, churches destroyed as 7.2 earthquake hits Philippines http://t.co/ORqdPGHEpf",Informative,
390088953434362000,@VMiguelG: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas,not informative,
390090169799303000,"RT @RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,",not informative,
390090438234743000,"“@RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,”",not informative,
390090861859439000,RT @newstrackindia: Toll rises to 67 in Philippines earthquake ... http://t.co/jSWj6NnR78,Informative,
390090891199009000,"Magnitude 4 5 earthquake hits near Sarangani, Philippines | Watch: http://t.co/bWX93KDyLh",Informative,
390090979316732000,Pray for Cebu and Bohol #PrayForVisayas,not informative,
390092405346546000,RT @AyyTangaLangDre: Pray it works everytime #PrayForVisayas #earthquake #PrayForPhilippines http://t.co/AiMNg5VUfO,not informative,
390092669587698000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Informative,
390092778652172000,"RT @RT_com: UPDATE: More than 30 killed, buildings damaged after 7.1 quake hits southern Philippines http://t.co/0J6Eg19Gws http://t.co/Ddk…",Informative,
390092908696576000,At least 85 people killed in Philippines earthquake http://t.co/aLYf4j4tJi @abcnews,Informative,
390093185516446000,Staff and volunteers in action following 7.2 magnitude earthquake in the Philippines - IFRC via @sharethis,Informative,
390093416169615000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,not informative,
390093453930934000,RT @NBCLA: UPDATE: At least 82 killed after magnitude-7.2 #earthquake in Philippines  http://t.co/hm7EEPYGdk,Informative,
390093902734045000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Informative,
390094145999479000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,not informative,
390094317965947000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,not informative,
390094842270712000,@FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,not informative,
390094989054599000,GOT TO BELIEVE! MALAPIT NA!  👫 c wacky yan at c chichay 😍 #G2BCanThisBeLove  #aftershocks #PrayForVisayas,not informative,
390095161033634000,#PrayforBohol #PrayForCebu #PrayForBoholAndCebu #PrayForCebuDavaoBoholCDO #PrayForPhilippines,not informative,
390095492375257000,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,not informative,
390095597220270000,RT @FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,not informative,
390096410927837000,"RT @CBCAlerts: Number of dead in earthquake that hit central #Philippines now 85. Buildings collapsed, bridges, roads damaged. http://t.co/…",Informative,
390097698558181000,Powerful Quake Strikes the Central Philippines - Wall Street Journal: The GuardianPowerful Quake Strikes the C... http://t.co/piyqUiaTcN,Informative,
390100294844969000,Maging sensitive din pag may time. “@rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas? Read this: http://t.co/hqGJRQ6xLn”,not informative,
390101200827199000,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,not informative,
390101540561637000,RT @angeljabines: @imlolabashang: The best weapon YOU have is prayer. #PrayForVisayas #PrayForCebu #PrayForThePhilippines #earthquakePH,not informative,
390101590868107000,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,not informative,
390102668816835000,Strong Quake Kills At Least 67 In Central Philippines http://t.co/uAIaX83skj,Informative,
390102752703283000,RT @nytimes: Major Earthquake Strikes Central Philippines http://t.co/OXqkTATgM8,Informative,
390103260222091000,"Ang daming simbahan, kalsada at mga gusali ang nasira dahil sa malakas na lindol. #bohol #cebu :(",Informative,
390104048738656000,Philippines quake toll rises | Watch the video - Yahoo News Philippines http://t.co/p1apJC8Zpn via @YahooPH,Informative,
390104627548787000,were going to be okay #bohol,not informative,
390105525125280000,#G2BCatchMeImFalling #MentionPerfectBestFriend #iNeverThought #YoureMoreAttractiveIf #PrayForVisayas Cebu and Bohol,not informative,
390105709695599000,Hope all of my friends and family are safe!  #PrayForVisayas,not informative,
390106221413282000,"RT @IceCanicosa: “If pain must come, may it come quickly. ―Paulo Coelho #Bohol #Cebu #earthquake  Personal fave photo Baclayon Church http…",not informative,
390106267533865000,This photo was taken at Baclayon Church 07.32.2010 so sad #PrayForBohol ----&gt; http://t.co/Za12IU9LwK,Informative,
390106301096665000,Philippines earthquake: Major quake hits island of Bohol (+video) http://t.co/Y3bWrUpJV6 #News you can #Use,Informative,
390106661794234000,despite the tragedy in Visayas I hope they'd still find a reason to smile and continue to live. #prayforphilippines #prayforvisayas,not informative,
390108142379336000,RT @Team_Kapamilya: Let us all #PrayForVisayas. God will help them get through this.,not informative,
390110323446792000,"Dozens Die In Philippines After Powerful Earthquake: The quake, whose magnitude was reported as 7.2 before bei... http://t.co/LIUvtj1DdR",Informative,
390111875318297000,RT @SirBanatero: Thoughts and Prayers go out to those affected of earthquake especially in Cebu and Bohol. #PrayForVisayas #LetsPrayForTheP…,not informative,
390113364284047000,A touching sight i found this morning after the quake #prayer #cebu #bohol #faith #goodnight… http://t.co/6XDoNxvVxa,not informative,
390113913733259000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390115230774067000,“@rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas http://t.co/ZPE4au6rka”,not informative,
390115838935585000,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,not informative,
390116602282140000,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,not informative,
390116749091172000,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,not informative,
390117093028278000,"RT @ifnt7ID: Just read the news. Earthquake in Philippines. Lets pray for them, inspirits.. #PrayforPH http://t.co/hYEkCRLJE1",Informative,
390117235630412000,#PrayForBohol http://t.co/xfyoTri7bs,not informative,
390118904963416000,"RT @KingPerezz: No matter how many trials come our way, remember that God is with us every step of every day. #PrayForVisayas",not informative,
390119370547941000,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,not informative,
390119517331804000,"Praying for healing, recovery and restoration to all the victims of that 7.2 magnitude earthquake. #PrayForVisayas",not informative,
390120666579894000,"@Eirahkirstie Hey Dear,I've heard about earthquake in Philippines. Terrible :( hope U R fine!!",not informative,
390120884674900000,Grabe! Andaming aftershocks! #PrayForVisayas,not informative,
390121757085954000,ge! kayo na ang righteous kala mo mga concerned tlaga @rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas http://t.co/S3bTmsXs5p,not informative,
390121794868638000,Deadly Quake Strikes Philippines http://t.co/vqWJkAnH0O,Informative,
390122554033054000,"RT @Baekyeoliee: deep condolences to all people who passed or injured at the 7.1 magnitude quake today in Cebu, Philippines http://t.co/rlH…",Informative,
390123606799163000,Crews Begin Quake Cleanup in the Philippines: Rescue crews began cleanup efforts after a devastating earthquake... http://t.co/qSuHEz4eG8,Informative,
390124709875970000,Let us pray for our brothers and sisters. #PrayforthePhilippines #PrayForVisayas #PrayForCebuAndBohol,not informative,
390124894429540000,"let's include to our prayers the safeness of our kapuso, kapamilya, kabarda especially in part of Visayas. #PrayForVisayas",not informative,
390124940587835000,[Earthquake]strikes tourist islands in central Philippines  -Hi_story http://t.co/bd0OObXPw9,Informative,
390126089835520000,"@KathNieLeads: Guys before going to sleep, please dont forget :)) #PrayForVisayas   Remember! Prayer is very powerful! :)  ~Camille",not informative,
390126119187280000,Ingat sa mga Kathtropa natin jan sa Cebu lalo na kay @tropakristelle  @tobiasdanace #PrayForVisayas,not informative,
390126123360604000,1Ki5:4 But now the Lord my God has given me rest on every side; there is neither adversary nor evil occurrence.#PrayforVisayas #earthquakePH,not informative,
390126395981984000,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,not informative,
390127390036222000,God is in control. :) #PrayForVisayas,not informative,
390128145031918000,"#quake  2013-10-15 13:51:20 (M5.1) NEGROS - CEBU REGION, PHILIPPINES 9.8 123.9 (1cbfb) http://t.co/SBdpQ1k7Ok",Informative,
390128946139759000,#Philippines Dozens killed after earthquake hits Philippines  http://t.co/pdVlFm6Kc1,Informative,
390129684320506000,Earnestly #PrayForVisayas Be still Cebu and Bohol! God is good :),not informative,
390129847931912000,RT @PapaJackAdvice: Let's retweet this and #PrayForThePhilippines #PrayForVisayas #PrayforBohol #PrayForCebu #PRAY #BangonPilipinas,not informative,
390130372220289000,"RT @ItsViceRylle: Sa lahat ng ViceRylle babies at sa lahat ng mga regular na tao dito sa Visayas.. INGAT kayo, INGAT tayo :) #PrayForVisayas",not informative,
390131466912293000,At least 93 people dead after 7.2 earthquake hits central Philippines | Fox News http://t.co/cfCxncJKLM via @foxnews #coe215,Informative,
390131638891721000,"And it all goes down to Thank you Lord, i'm still alive. It's been a looong day. Goodnight. #PrayForBohol #PrayForCebu",not informative,
390132570010042000,Yun puso ko para sa Loon church. :( #PrayForVisayas,not informative,
390132930716000000,RT @FaithGrosshans: Pray for the Philippines  7.2 magnitude earthquake struck this morning.,Informative,
390134117704028000,RT @vanetutor: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War    Its not Fun in the Philippines anymore.,not informative,
390135040471888000,Philippines Earthquake: Death Toll Now at 85 http://t.co/BFygZqfCdM,Informative,
390135241781682000,RT @JesusRev: Lord take hold of the Visayas region. May your mercy rests among your people. God bless the Philippines! #PrayForVisayas,not informative,
390136290345099000,RT @ABC7: PHILIPPINES UPDATE: Death toll from 7.2 #earthquake jumps to 93 http://t.co/Rc9pwOudQ1,Informative,
390136432980804000,Nakakalungkot malamang puro simbahan ang nasira ng lindol.. #PrayForVisayas #PrayForBohol #PrayForCebu,not informative,
390136500085461000,Major Earthquake Strikes Central Philippines - New York Times http://t.co/uP6IzZVjEI,Informative,
390136697226555000,RT @harold_geronimo: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…,Informative,
390137347313910000,Before We Sleep Please #PrayForVisayas,not informative,
390137380893520000,Grabe pala yung nangyari sa Bohol and Cebu :( I hope okay yung mga kamaganak namin dun sa Cebu. God Bless everyone. #PrayforVisayas,not informative,
390137720640926000,that was not bohol fault it was an accident.. Medyo natawa lang ako dun. #PrayForVisayas http://t.co/gEYLKCb9dD,not informative,
390139054395638000,Death toll rising after major earthquake in central Philippines via @CTVNews http://t.co/pFaFDCKJEi,Informative,
390139293470958000,Prayers for the philippines󾮞 #cebu #bohol #earthquake #stateofcalamity #porkbarrel #corruption #flood  PEACE n'... http://t.co/0sgWAVjN8f,not informative,
390139515790459000,"RT @AP: AP VIDEO: Historic churches damaged in Philippines quake, including 16th-century Basilica of the Holy Child: http://t.co/nRIOioglUG…",Informative,
390139964584780000,Dozens dead as magnitude-7.1 earthquake hits the Philippines http://t.co/z2i8EauDzN,Informative,
390140207838015000,Deadly quake strikes Philippines - Dozens dead after 7.2-magnitude earthquake rocks central Philippines http://t.co/XUiFLKrFyU,Informative,
390140845376012000,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,not informative,
390140958622634000,#prayforvisayas #philippines #earthquake #bohol #cebu #prayforphilippines 10.15.13 http://t.co/OpS20T0Vtu,not informative,
390141495476371000,All these photos of our ruined province make me want to cry. ;( #Bohol,not informative,
390144230200328000,pray for 'em :') “@thejimjams: At least 82 killed as 7.2-magnitude earthquake hits Philippines http://t.co/5xQMg9mrR8”,Informative,
390145786249359000,"RT @akoposimarcelo: #PrayForVisayas Dear God, please help us. Amen.",not informative,
390147359130145000,tsk.. tsk.. nasa 97 na ung patay..  #Prayforbohol,Informative,
390147392688763000,"RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…",Informative,
390147585639338000,Major Earthquake Strikes Central Philippines - New York Times.. http://t.co/sCMvLFWYJQ #Patriots #NFL,Informative,
390148369961992000,"Bohol Island, Philippines Earthquake 2013 Earthquake strikes Philippines CCTV Video RAW CCTV] | Watch: http://t.co/JHDLdPYwPc",Informative,
390150626497139000,93 Killed in Philippines Earthquake http://t.co/zwQNL3uYEK,Informative,
390151729615880000,Major Earthquake Strikes Central Philippines http://t.co/PqWbPKnTF2,Informative,
390153931617087000,Grabe na ang nangyayari sa Pilipinas :( #PrayForVisayas,not informative,
390154283934429000,sana'y malagpasan nila ang dulot ng kalamidad na ito #PrayForVisayas,not informative,
390154476847260000,RT @donmoen: Join me in praying for my friends in Philippines today in the wake of a major earthquake hitting Bohol. May God comfort and st…,not informative,
390158226588582000,Sending prayers and thoughts to whoever was affected with the Earthquake in Bohol and surrounding areas #Philippines,not informative,
390158830551978000,Dozens dead as magnitude-7.1 earthquake hits the Philippines http://t.co/4kPi8DJSjF,Informative,
390160051081474000,"When will these aftershocks stop? Huhuhu Can't sleep. Guys, we seriously need your prayers. #PrayForVisayas",not informative,
390162789995926000,"RT @MidnightWatcher: Philippines: Dozens Killed, Thousands Displaced After Powerful 7.2 Magnitude Earthquake Hits Cebu, Bohol http://t.co/F…",Informative,
390163146486198000,RT @LisaLoeb: My heart and thoughts go out to those  in the Philippines who have been affected by the terrible earthquake.,not informative,
390164438340624000,.. before the earthquake and after the 7.2 magnitude in bohol.. century old church ..╮(╯▽╰)╭ #bohol… http://t.co/HQcHC3Wqie,Informative,
390166367736828000,RT @JAWILoves: LUZON: TYPHOONS VISAYAS: EARTHQUAKE MINDANAO: WAR   #PRAY #PHILIPPINES,not informative,
390166535471657000,@BBCBreaking embarrassing coverage of Philippines Earthquake which  killed nearly 100 people Yet you cover less stories with more focus!,Informative,
390169890931233000,@mai__zamora @CrushKoSarahG @Imxianki @LaagannaCebuana @FeministaDeCebu Mahirap pero I hope makatulong ang prayers namin #PrayForVisayas,not informative,
390172130693743000,"Just returned from our trip to the Philippines, and our thoughts are with those there affected by today's earthquake. #PrayForVisayas",not informative,
390174391424012000,RT @DrOz: My thoughts and prayers are with everyone who was touched by the earthquake in the Philippines.,not informative,
390175460979515000,Photo gallery: See the damage from the 7.2 quake that struck the central Philippines. http://t.co/rpOTGWbC9f http://t.co/HxHVxPPzvy,Informative,
390178925483426000,"AHORA - #Sismo de M 4.6, 5km SSE of Panaytayon, Philippines http://t.co/akMdzV4MGG #jishin #quake",not informative,
390187901260018000,"RT @CoryW4de: I'm so sorry to hear about the earthquake in the Philippines! Please be safe, you beautiful people! Sending good vibes your w…",not informative,
390188601725964000,"RT @NewEarthquake: 5.1 earthquake, 5km SSW of Calape, Philippines. Oct 15 21:51 at epicenter (49m ago, 15km Tagbilaran, depth 20km). http:/…",Informative,
390191462228296000,Philippines quake: dozens killed http://t.co/3E5WcrUDNr via @YahooNews,Informative,
390196717712605000,RT @JessicaESanchez: Sending much love and prayers to the Philippines right now after the devastating earthquake.,not informative,
390197636244210000,"RT @SashaRK27: Oh my gosh I hope people in Philippines are ok, I just saw the earthquake in the news! Prayers to you guys!",not informative,
390199108465480000,"I feel so bad for everyone there in the Philippines rn. They've been through a lot! Hurricanes, floods, n now this an earthquake!",not informative,
390206553363472000,"Magnitude 7.1 earthquake, aftershocks strike southern Philippines Geekquinox - Yahoo News Canada http://t.co/uheGFpQtQ2 via @yahoocanadanews",Informative,
390208138802377000,Let's pray for the #earthquake victim in #Bohol &amp; #Cebu,not informative,
390211838165938000,"#PHOTOS of #Bohol #Philippines after 7.2 magnitude #earthquake show collapsed buildings, damage. via @CNNiReport http://t.co/2c8bhUFyvS",Informative,
390212861579887000,"@4:22 AM, I could still feel aftershocks. #cantsleep #danao #cebu #earhquake",Informative,
390215176814723000,Magnitude 7.2 Earthquake Rocks Philippines http://t.co/d1CJHxYE26,Informative,
390218364502540000,RT @jayillin: My thoughts &amp; prayers go out to those who were affected by the disaster in #Bohol Philippines. I was there recently and I lov…,not informative,
390222156136989000,@AprilAthena7 @AdviceFromJM April please let us know soon if your parents are okay from the big earthquake in The Philippines.,not informative,
390222864986563000,At least 85 killed after magnitude 7.2 earthquake hits Philippines http://t.co/n4JNLLp7HU,Informative,
390225478033764000,Praying for those affected by the 7.2 earthquake in the Philippines!,not informative,
390228606997107000,@IFreakSelena VIDEO: Earthquake hits Philippines: At least 93 people have died after an earthquake struck the central Phili...  @deadmau5,Informative,
390228627956068000,@IFreakSelena VIDEO: Earthquake hits Philippines: At least 93 people have died after an earthquake struck the central Phili...  @deadmau5,Informative,
390238971134898000,Can't sleep knowing my family is camping outside ..so scared of aftershocks :'( #Bohol,not informative,
390242460800401000,I just posted a note on how you can help  all those affected by the Philippines earthquake... not financial help... http://t.co/zjxt7XzWfy,Informative,
390246134977143000,RT @69Stylesof1D: wasnt able to sleep much last night got paranoid about the after shock #prayforvisayas,not informative,
390255022702735000,http://t.co/Y65f4CdHT3 view from last night   #sto.ñino #cebu #earthquake,not informative,
390256146814357000,grabeh ka naman .... #prayforher #prayforcebu #prayforbohol #prayforvisayas #prayforphilippines… http://t.co/dQ6iVkw56v,not informative,
390256234856608000,"in re : Mayor Jessie de Jesus, Calumpit, #Bulacan. Bishop Julito Cortez, Auxilliary Bishop of #Cebu. #Philippines #Pinoys",not informative,
390257010807030000,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Informative,
390258134897271000,"Good morning! RT @GODs_Graces: God is our refuge and strength, a very present help in trouble. -Psalms 46:1 #PrayForBohol #PrayForCebu",not informative,
390263121941500000,93 Killed in Philippines Earthquake http://t.co/Xw2kecP8Wk,Informative,
390265730765050000,@ABSCBNNews: 99 dead in massive Visayas quake: NDRRMC #earthquakePH http://t.co/ItzKjXg6Tc -very sad news :( #PrayForVisayas,Informative,
390265978225185000,RT @mindanaoan: Look at what happened to all the wines at Tinderbox #Cebu :( #earthquake . Photo by Garnett Ong http://t.co/S2NCd6wzOu,not informative,
