item_id,item,label,,,,,,
'575772831302033408',"RT @del_souky: The one time I'm in the South Pacific, cyclone #Pam is here is well. Not pleased to meet her.",Informative,,,,,,
'575772834141749248',RT @ABCnorthqld: Today is TC Pam Appeal Day. You can share your support #withVanuatu by going to http://t.co/vPb2sIsdaf http://t.co/r5nGJR6‰Û_,Informative,,,,,,
'575772835064360960',RT @radionz: We've created a video showing the projected path of Cyclone Pam past New Zealand: https://t.co/8vHyJD5Kof,Informative,,,,,,
'575772840550526976',Off to PG to lobby the board of the College of New Caledonia  #supportburnslake #supportcommunity #supporteducation http://t.co/i0BUzNWrqh,not informative,,,,,,
'575772888910852096',"are you fucking KIDDING ME ""hey pam? will you wait for me? one second, while i tie my shoe?""",not informative,,,,,,
'575772941406765057',RT @mjfield: Vanuatu Daily Post reports it was total Western NGO/Media fabrication that their people drank seawater after @CyclonePam,Informative,,,,,,
'575772941503193088',"RT @TrevorSinclair: Pray for the people of #Vanuatu. @RedCrossAU &amp; @UNICEFPacific ""unbelievable destruction"" after #TCPam hit Port Vila htt‰Û_",Informative,,,,,,
'575772969189908480',Category 5 #Cyclone #Pam hitting the small southern Pacific Island of Vanuatu. http://t.co/Bw9mvGps3u,Informative,,,,,,
'575772998428286977',"#LookingAtGirlzzz...Pam Anderson, Selena Gomez, Eva Longoria and More! http://t.co/I4vHQ81xbx",not informative,,,,,,
'575773017004900352',"Cyclone Pam tears through tiny Pacific archipelago of Vanuatu, leaving deadly trail... http://t.co/oXtGv6ZGTu",Informative,,,,,,
'575773070389981185',To the Ends of the Earth: Loving Vanuatu After Cyclone Pam:  - How God uses international ties to grow... http://t.co/WyO6WWly2g #mcgmed,Informative,,,,,,
'575773091504218112',ICYMI: #Vanuatu severely affected by #CyclonePam. We‰Ûªve deployed personnel to quickly assess situation &amp, find best ways to help,Informative,,,,,
'575773127499608064',"Vanuatu Struggles to Account for Cyclone Damage, Deaths - New York Times",Informative,,,,,,
'575773238703300610',Christian Science MonitorCyclone Pam and climate change: Are the Pacific Islands ready?Christian Science Monit... http://t.co/XSmNEKvXGk,Informative,,,,,,
'575773240301391873',RT @reeniac: #RedCross community volunteers assess #Cyclone Pam's impact http://t.co/zy9OCwqPml @federation @aureliabalpe,Informative,,,,,,
'575773313168842752',RT @OxfamAustralia: MEDIA RELEASE: Humanitarian crisis in #Vanuatu in the aftermath of #CyclonePam https://t.co/2oyLiDvPve,not informative,,,,,,
'575773400809017344',Homes still evacuated as Pam crosses NZ http://t.co/bo3ZpvMY4D,Informative,,,,,,
'575773461672390658',"UN says 24 confirmed killed in Vanuatu cyclone: PORT VILA, March 17 (Reuters) - Twenty-four people are confirm... http://t.co/3u84Thijbg",Informative,,,,,,
'575773515565113344',http://t.co/GiKzwrMkWA Cyclone Pam devastates Vanuatu amid fears of large death toll #HeadlinesApp,Informative,,,,,,
'575773572662235136',RT @businessinsider: Amazing photos of a Pacific island nation just devastated by a monster cyclone http://t.co/kwf7JqJNQc http://t.co/C0Gp‰Û_,Informative,,,,,,
'575773597119029249',"Top story: Mass casualties feared after cyclone hits Vanuatu - Al Jazeera Engli‰Û_ http://t.co/RxAhqwFLGT, see more http://t.co/urdFjSA7Nf",Informative,,,,,,
'575773620879900675',Monster storm rips vulnerable Vanuatu http://t.co/56VFqCAx05,Informative,,,,,,
'575773631583756288',"Vanuatu: Vanuatu ‰ÛÒ Cyclone PAM (ECHO Daily Flash, 16 March 2015)  Source: European Commission Humanitarian Aid dep‰Û_ http://t.co/0KOam7TDFp",not informative,,,,,,
'575773640832118784',RT @HelenClarkUNDP: Tragedy in #Vanuatu where #CyclonePam struck populated areas at 300 km an hour, sea surges reported at up to 8 meters h‰Û_,not informative,,,,,
'575773640936984576',"RT @DickieV: Remember Cyclone fans, Iowa State is a great finisher with five straight comeback wins.",not informative,,,,,,
'575773641012445184',"Tropical Cyclone #Pam, category five cyclone, slammed directly into Vanuatu (pop. 267,000). Summed up on @infobitt: http://t.co/PXNFXyvp3O",Informative,,,,,,
'575773642019090432',"MT @irinnews: #Vanuatu #CyclonePam: 393 reports @ReliefWeb /93 sources. UN-led ops platform: https://t.co/gHpNFBfjHa http://t.co/p4XdclZJ9I""",Informative,,,,,,
'575773642023268353',"Before &amp; After photos of our church building in Port-Vila, Vanuatu.  Mission'y @PeterGration heart-broken. @1_CSI http://t.co/699wHShID2",Informative,,,,,,
'575773696628912128',RT @QLDCairns: UPDATE:  TROPICAL CYCLONE FORECAST TRACK MAP for #TCNathan http://t.co/LxTVDWngMD #fnq #nq #qld http://t.co/SZ9ztmnI3x,Informative,,,,,,
'575773774621995008',"I'm rich as a bitch with a smart mouth. Like Martin do Pam, Bitch get out!",not informative,,,,,,
'575773833904418816',#Vanuatu getting hammered with Category 5 cyclone. Can't imagine what it might look like in daylight. http://t.co/4WyT0agN9H,Informative,,,,,,
'575773859367944192',At 3 with Simon - The rescue effort on Vanuatu's remote Pacific islands continues.,Informative,,,,,,
'575773868633231360',"RT @SkyNewsAust: A Red Cross worker has described the devastation of #Vanuatu by #CyclonePam as ""apocalyptic"" http://t.co/lZPx2tchK7 http:/‰Û_",Informative,,,,,,
'575773910416781312',RT @brownjenjen: åÈ http://t.co/1a2j8d76Py #Vanuatu Vanuatu 'Like a bomb's gone off': Cyclone hits Vanuatu dead-on  åÈ NEWS åÈ Arizona U‰Û_ http‰Û_,Informative,,,,,,
'575773931992408064',Jim and Pam are relationship goals af,not informative,,,,,,
'575773972882583552',RT @CoffeeBrothers1: @TonyAbbottMHR this is a long shot but looking to get 2 containers to #Tanna Island #Vanuatu of building materials for‰Û_,Informative,,,,,,
'575774014066438145',RT @apluspacific: #CyclonePam: #Vanuatu activates emergency plans as category five system predicted http://t.co/qwvVkNgG51 #TCPam http://t.‰Û_,Informative,,,,,,
'575774027458953216',#HappyBirthdayHector #follow Cyclone Nathan threat for NT - The Daily Telegraph  http://t.co/6sFrzGkmFM,Informative,,,,,,
'575774239128690691',‰ÛÏ@pam_schofield: Another 6 weeks to wait for my #NHS appointment to see a Consultant.  Wish I could have #PrivateCare =( disgusting pam,not informative,,,,,,
'575774239413829633',"RT @terese77284: In the premiere episode of The Wonder List, Bill Weir travels to Vanuatu and discovers a world divided by those who want t‰Û_",not informative,,,,,,
'575774295818919936',UFC   Bristol Palin   Michigan State basketball   Pi   Cinderella 2015   Friday the 13th   Vanuatu   Kenny Sti...  http://t.co/RXzXrKgdVO,not informative,,,,,,
'575774340043534336',"Cyclone devastates Vanuatu: SYDNEY, March 14 - One of the Pacific Ocean's most powerful ever storms devastated... http://t.co/BO422yiNnL",Informative,,,,,,
'575774349208207361',RT @FinauLimuloa: Vanuatu Red Cross sending water kits from French Red Cross to Tanna - LOCAL led response #TCPam #IFRCpacific http://t.co/‰Û_,Informative,,,,,,
'575774477914505217',RT @oxfamnz: #Vanuatu islanders adopt well-honed survival techniques in teeth of huge storm #CyclonePam http://t.co/79K9qjEIaN,Informative,,,,,,
'575774605341630465',Fiji military helps prepare for Cyclone Pam - Radio New Zealand http://t.co/siPPplNp9i #Fiji,Informative,,,,,,
'575774607325675522',"RT @DXBMediaOffice: As per #UAE President's directives, #UAE to send urgent humanitarian aid to pacific islands hit by #CyclonePam",Informative,,,,,,
'575774651470712833',Signs Cyclone Pam Was HAARPed For Vanuatu Disaster Capitalism http://t.co/xFNTtwbaBx,Informative,,,,,,
'575774665530023937',"""I'm such a dorky dancer."" ""I know, it's cute."" This season is Jim and Pam's version of Delena's season three, I'm weak. #TheOffice #3x15",not informative,,,,,,
'575774889799458816',‰_•ü #News ‰Û¢ NT workers swap Cyclone Lam for Pam: A GROUP of NT workers are headed to Vanuatu to help with the r... http://t.co/VCMCDd8P1L,Informative,,,,,,
'575774942198788096',All Air Vanuatu flights remain cancelled due to excessive damage in the islands http://t.co/PUfkYTaN16 #Aviation #News,Informative,,,,,,
'575775037870972929',i know they're cute as a couple but pam's fear that she doesn't deserve jim are well-founded. she brings nothing to the table.,not informative,,,,,,
'575775039829581825',RT @smh: Cyclone Nathan strengthens with 'hot towers' as it heads towards Queensland coast. http://t.co/UjeAg3R1XQ,Informative,,,,,,
'575775053058453504',RT @zoie_jones: Great to see smiling kids faces on Aniwa island #Vanuatu as they receive food after #CyclonePam. http://t.co/ZrHhjUcwW6,Informative,,,,,,
'575775065440055296',"RT @savechildrenaus: ‰ÛÏWe‰Ûªre busily preparing for the worst as Cat 4 or 5 #CyclonePam heads our way.‰Û ‰ÛÒ says our Vanuatu Country Director, T‰Û_",Informative,,,,,,
'575775065926586369',RT @johnspatricc: ‰ Õ http://t.co/W9oH6L6Gre Cyclone Nathan forms off Far North Queensland #CycloneNathan   605,Informative,,,,,,
'575775147816194048',Foreign Affairs Department estimates 29 Canadians were in path of Cyclone Pam http://t.co/ImyILoEUol,Informative,,,,,,
'575775152471863297',15 Reasons Why Pam Grier Was The First Woman You Fell In Love With http://t.co/qyrZ241Xlr,not informative,,,,,,
'575775173758025728',RT @helpearthdotorg: While death toll is not great in wake of #CyclonePam YET #Vanuatu destroyed food &amp, water capabilities HELP IS NEEDED,Informative,,,,,
'575775248970162176',#FAO #livestock : Vanuatu: Early reports suggest vast majority of crops destroyed http://t.co/s44d6e9Zqq,Informative,,,,,,
'575775427194564608',RT @abcnews: Vanuatu's president appeals for international help after #CyclonePam leaves thousands displaced http://t.co/4El1Ddjsz8,Informative,,,,,,
'575775523852455938',Vinnie and Pam welcoming you to a Tuesday..Happy St. Patrick's Day..Don't forget to wear something GREEN today!!... http://t.co/3n1v8z0IkV,not informative,,,,,,
'575775599312039936',"Micheal, Jim, Pam, Dwight, Angela, Toby, Meredith, Oscar, Kevin, Stanley, Phyllis, Ryan, Kelly, Creed, Darryl, Erin, Gabe, Holly, Mose&gt;&gt; you",not informative,,,,,,
'575775647135563776',"RT @RnewEd: #Vanuatu agrees! ""Too many political leaders are ignoring a growing environmental crisis."" @JeffDSachs http://t.co/aZ2MOoxsya #‰Û_",Informative,,,,,,
'575775710008250368',Cyclone Pam: Vanuatu a scene of destruction after South Pacific storm: Cyclone Pam: Vanuatu a scene of destruc... http://t.co/VXEhqnylb8,Informative,,,,,,
'575775721190092800',"Vanuatu: Vanuatu: Cyclone PAM - Hygiene Kits - Needs, Delivered, For Delivery and Gaps - Malampa (as of 25 Mar 201‰Û_ http://t.co/4uGV6hJ187",Informative,,,,,,
'575775751078682624',Google-News- Islanders flee from Cyclone Nathan's wrath - The Australian: Herald Sun‰Û_ http://t.co/BJTPYVU7Cp,not informative,,,,,,
'575775769256833025',RT @LPNorthover: The international community will need to help: BBC News - #Cyclone devastates South Pacific islands of #Vanuatu http://t.c‰Û_,Informative,,,,,,
'575775790341607424',RT @sejorg: 3-hr-old report from Vanuatu says it's bad - 8 meter surges http://t.co/yO3yACKnEi,Informative,,,,,,
'575775803100774400',"Today's Asia Brief: Cyclone Pam, India Nun Gang-Raped, and Abe on Comfort Women http://t.co/BCClaLn5YR",Informative,,,,,,
'575775816451297280',RT @CAREAustralia: #CyclonePam has hit Vanuatu with devastating force. We now need your help to reach communities affected: http://t.co/JGi‰Û_,Informative,,,,,,
'575775828421840897',Vanuatu president calls for help after cyclone destruction - BBC News: BBC NewsVanuatu president calls for hel... http://t.co/4uVOD0NVTb,Informative,,,,,,
'575775871648284674',RT @SBSNews: Aid finally arrives in devastated #Vanuatu http://t.co/YZSrCNDfP7 #CyclonePam http://t.co/1oIDlVIiBK,Informative,,,,,,
'575775892926042113',".""@jwwr: ""Cyclone Olwyn: Aboriginal people denied access to cyclone shelter"" http://t.co/HwPsRTcpZs‰Û What?? Not a good lifestyle choice??",Informative,,,,,,
'575775895039795200',I feel like Pam when she regrets leaving Dunder Mifflin.,not informative,,,,,,
'575775920268689409',RT @ABCNews24: The Foreign Minister Julie Bishop is speaking to the media following the Pacific storm #CyclonePam  Watch: http://t.co/FlRWJ‰Û_,Informative,,,,,,
'575775973506863104',"RT @jwooot: 2.10AM in central Auckland. Raining and a bit windy, but nothing unusual. #TCPam @NewstalkZB https://t.co/F5pak59GkP",Informative,,,,,,
'575776013361156096',Israel sends aid to cyclone-hit Vanuatu http://t.co/fINc3sW6yy,Informative,,,,,,
'575776026820804608',RT @WorldPTV: A terrifying tropical cyclone which smashed into pacific island of Vanuatu wreaks widespread devastation http://t.co/80wRSn3f‰Û_,Informative,,,,,,
'575776071364317185',"RT @Onuitalia: #Cyclone #Pam: after #Vanuatu, emergency aid from Italy to #Tuvalu #SIDS http://t.co/jATorgSe5B http://t.co/pmrG83Jtoa",Informative,,,,,,
'575776071674560512',U.S. Army Specialist charged for conspiracy to receive bribes while serving in #Afghanistan  http://t.co/1G5Ez7u0a6,not informative,,,,,,
'575776074212073472',"More than 100,000 people are likely homeless after the Pacific country of Vanuatu was hit by a powerful cyclone.",Informative,,,,,,
'575776103337435136',‡_ÑF•ü‡_Ñ0‹Û_•ü- you know that spell Pam right ? And Idk you,not informative,,,,,,
'575776121549144064',"For Pam and Carla, I've done it for you. Hope you win.",Informative,,,,,,
'575776206181691392',"RT @CyberArk: CyberArk: PAM pure-play ""big gorilla"" with the most revenue &amp; largest customer base, says @IDC MarketScape https://t.co/var4W‰Û_",not informative,,,,,,
'575776257289371649',"@Edwin_Tangi But hey, this is Africa and those things happen aniwa",not informative,,,,,,
'575776345994760192',RT @BiosphereLab: Support #Vanuatu &amp, download the incredible #WaterMusic film for only $5 to assist in disaster recovery #WorldWaterDay htt‰Û_,Informative,,,,,
'575776377384800256',"RT @jeloguquvef: Tropical Cyclone Pam, one of the strongest storms seen in the South Pacific in years, is churning towards the country of V‰Û_",Informative,,,,,,
'575776379180052480',NonProfit News:  Vanuatu President appeals for international assistance at World Conference on Disaster Risk‰Û_ http://t.co/eMzCX2GTMG,Informative,,,,,,
'575776395982405633',"@metwxpatrick ""Pretty cool"" are not words that should be used when referring to a cyclone that has caused total devastation.",Informative,,,,,,
'575776406497591296',"RT @Oxfam: ""#Vanuatu needs help right now"" - President Lonsdale. We're there. Donate to our #CyclonePam response &amp; save lives. http://t.co/‰Û_",Informative,,,,,,
'575776436595773440',Pam is such a character. #Archer,Informative,,,,,,
'575776534499209217',UN says 24 confirmed killed in Vanuatu cyclone http://t.co/SNyDfaGxcM,Informative,,,,,,
'575776564920647680',24 people are dead and 3300 displaced after Cyclone Pam hit the South Pacific archipelago of Vanuatu: http://t.co/HDLYPay18C,Informative,,,,,,
'575776569521737728',"RT @LarissaJoyceMel: Go bless my girls Peggy &amp; Pam, also known as PP Royal - ich bin so braun. Sooo braun. #summerfeeling #spraytangamestro‰Û_",not informative,,,,,,
'575776635556855808',"RT @HumanityRoad: #Vanuatu Looking for friends/family, want to volunteer or donate equipment, see here: http://t.co/mrnE6r4l1g #reliefVU #T‰Û_",Informative,,,,,,
'575776746487836672',RT @NASAHurricane: SO PACIFIC OCEAN *Full Update* RapidScat Eyes Ex-Tropical Cyclone Pam's Winds Near Chatham Island  A  Storm... http://t.‰Û_,Informative,,,,,,
'575776765399838721',"Watch now, Cyclone (1978) Full Movie in HD at http://t.co/tBlsWVba5J #MyExIn5Words #movie #film #classic http://t.co/1UwP1Jsraj",Informative,,,,,,
'575776883322675201',RT @KicoGvillarreal: Looking for my Pam at my office...haven't found her,Informative,,,,,,
'575776932924534784',"RT @CBSNews: Vanuatu ""monster"" cyclone kills 24, displaces 3,300 people: It's ""devastating"" http://t.co/3IW2kByNVQ http://t.co/14CVuo5Wrm",Informative,,,,,,
'575776946941882368',"RT @RoundSally: ""It was 15 to 30 minutes of absolute terror"" #CyclonePam   http://t.co/qwdozfNUEz #Vanuatu",Informative,,,,,,
'575777067549245442',Ni-Vanuatu woman crying for her husband in NZ http://t.co/jsG4NcpaFD http://t.co/eKZyGOROe7,Informative,,,,,,
'575777073089875969',Please consider donating to CARE and Save the Children. They do yeoman's work here. #TCPam #Vanuatu,Informative,,,,,,
'575777082548092929',I fucking can't with how cute Pam and Jim are im gonna kick the wall,not informative,,,,,,
'575777137950593024',@Last_Eon @Gawker By the person who found it. Mad Pam Gellar,Informative,,,,,,
'575777142576828416',"I could be in my apartment in #Canberra right now inhaling a @crust_pizza, not waiting for a category five tropical cyclone to come. #TCPam",not informative,,,,,,
'575777178987593729',Poverty Priority Index #data for #vanuatu #CyclonePam @BRCMaps using new #geodata preview: https://t.co/y0Udexn7Pk http://t.co/rWaCKrNMuL,Informative,,,,,,
'575777211694891008',My Punk for Pam #festival flyer design made it to a mug ‡_Ê1 #graphicdesign #flyer #punk #rock #festival https://t.co/QYF4Rr5ZcB,not informative,,,,,,
'575777231684816896',RT @Number10gov: PM: I've just spoken to @TonyAbbottMHR to discuss ongoing aid efforts in #Vanuatu and to offer UK support following the de‰Û_,Informative,,,,,,
'575777249527480320',"RT @SBSNews: #CyclonePam: Focus now is to reach the hard-hit outer islands, @StefArmbruster reports http://t.co/VfzLkN9ZEJ http://t.co/GOTh‰Û_",Informative,,,,,,
'575777285300576256',#Despair#Character Vanuatu President's despair at Cyclone Pam damage: Vanuatu's presid... http://t.co/cSC6h8kcPc #CharacterLeader.com,Informative,,,,,,
'575777307807379456',Vanuatu leader says deadly cyclone 'wiped out' development on South Pacific island - VIDEO: Deadly cyclone carves path of destruction:,Informative,,,,,,
'575777592977960960',Small Pacific nation of Vanuatu hit by powerful cyclone,Informative,,,,,,
'575777597654700033',"I just out my docs, laptop and signed the 1975 cd in a bag just incase the cyclone some how got real bad priorities",not informative,,,,,,
'575777650565906432',Next 2: Woodside shuts in Pluto LNG after cyclone sets rig adrift http://t.co/SDw8HSRurz,Informative,,,,,,
'575777675320672256',"@RushNGas @MervAdey Noooo Pam Martin, beauty queen, tv announcer, christy's ex PR person. What qualifies her? omg! poor George Abbot",not informative,,,,,,
'575777730052009984',RT @CortneyShalinn: I want a Jim and Pam relationship. It's so cute.,not informative,,,,,,
'575777732052717568',@GaiLuronNicky @jeremy_carrigan @MatthewStuart @papuzzo200 @godschild777201 @charles_oster its Nicky cyclone Nathan,not informative,,,,,,
'575777821307461633',RT @logcluster: Are you and your organisation planning to support the #Vanuatu response? This #map may be of help! #cyclonepam #tcpam http:‰Û_,Informative,,,,,,
'575777903226548225',"RT @TheBlazeNOW: UNITED NATIONS (@AP) - UN humanitarian office says 24 dead and 3,300 people displaced in Vanuatu by Cyclone Pam.",Informative,,,,,,
'575777911594090497',Cyclone Pam: Kiwi volunteers missing in Vanuatu - New Zealand Herald: The AtlanticCyclone Pam: Kiwi volunteers... http://t.co/C6ZyMP1Tfy,Informative,,,,,,
'575777941667364865',"RT @aureliabalpe: VanuatuRC:People feeling shock/raw emotion of #TCPam, seeking comfort from family friends neighbors, starting to salvage ‰Û_",Informative,,,,,,
'575778013591257090',@unicefaustralia prayers for all the folks in the path of this cyclone,Informative,,,,,,
'575778060814786560',"RT Eruptions, Quakes, Cyclones: Vanuatu Man Survives Them All: Eruptions, landslides, quakes and... http://t.co/Kxf3dXSGty #dynamictunez",Informative,,,,,,
'575778084219125760',RT @NewstalkZB: PHOTOS: Devastation in Vanuatu from Cyclone Pam http://t.co/HFWA0ILQaK,Informative,,,,,,
'575778154758807553',RT @WFP_Media: Find out the latest on @WFP's support to #Vanuatu govt food distributions after #CyclonePam http://t.co/AIupCQSNSn http://t.‰Û_,Informative,,,,,,
'575778191266156544',"Crocker Starr! Who's jealous, That's right, That's Pam Starr herself,",not informative,,,,,,
'575778252892979201',Israeli organization sends emergency crew to Vanuatu after cyclone:  http://t.co/ujd9erKlhO,Informative,,,,,,
'575778255636033536',Vanuatu needs the return of John Frum. #Vanuatu #cyclonepam #tcpam,Informative,,,,,,
'575778282840309760',Ocean Race to resume on Wednesday after cyclone http://t.co/e4MNzfqxL9,not informative,,,,,,
'575778283813408768',"""'The People Survived'-Vanuatu Says Death Toll Won't Jump"" by REUTERS via NYT http://t.co/4uHU0bo1vX",Informative,,,,,,
'575778297184841728',NEW ! ! Cyclone RX Playstation Joystick Gamepad Adapter for MSXåÊComputers. http://t.co/DH3C9CjkL6,not informative,,,,,,
'575778311516766209',RT @Number10gov: PM: I've just called @johnkeypm about #Vanuatu. Thanked him for helping British people there &amp, agreed to work together to ‰Û_,Informative,,,,,
'575778465397407744',STARLETS-PAM 1003 NORTHERN SOUL 45 BETTER TELL HIM NO  VG++ CLEAN http://t.co/DKwv1rur6j http://t.co/4QXPjjLTF7,Informative,,,,,,
'575778481675481090',"#World After Cyclone Pam, Vanuatu revives, rebuilds and rethinks http://t.co/Q7cp90QF25 #Yahoo",Informative,,,,,,
'575778488482938880',RT @_imTooDOPE: Martin always slaying Pam ‡_Ê2‡_Ê2 #Martin,not informative,,,,,,
'575778626785902592',"RT @IvanCNN: Boys standing near their ruined neighborhood, flooded after River Prima flooded its banks in Cyclone Pam  #Vanuatu http://t.co‰Û_",Informative,,,,,,
'575778644771012608',Cooking with Pam: N.J. assemblywoman raises campaign cash with culinary ... - http://t.co/Y9L0G5QGic http://t.co/Ugs7OSMQRm,Informative,,,,,,
'575778676568010752',RT @AmbassadorRice: Our thoughts &amp, prayers are w/ the people of Vanuatu in the wake of #CyclonePam. We will be there for them as the focus ‰Û_,Informative,,,,,
'575778689432031232',"VIDEO: Mega swells from #TCPam at Mt Maunganui: ""It's just incredible to watch"" http://t.co/A6o99iBqMP",Informative,,,,,,
'575778712420909056',Rescue workers begin relief and clean up operation in Vanuatu following #CyclonePam http://t.co/fvIoV8QGXh http://t.co/LvLd5LQsgX,Informative,,,,,,
'575778712521568257',"A tropical cyclone which smashed into Vanuatu left ""complete devastation"", with fears that dozens may have died... http://t.co/YfXtC7IbeH",Informative,,,,,,
'575778712630599680',Tropical Cyclone Pam: Death toll may rise after worst natural disaster in 'living ... - ABC Online http://t.co/ny4crzS6y8,Informative,,,,,,
'575778713280753664',Uff!! it caught ,-) Vanuatu president speaks of devastation from Cyclone Pam - Washington Post: NBCNew... http://t.co/ZUUh3Ibn5Q #gossip,Informative,,,,,
'575778727642058752',"RT @AFP: #UPDATE: UNICEF New Zealand said Cyclone Pam ""could have devastating results for thousands across the region"" http://t.co/hRIAxWdd‰Û_",Informative,,,,,,
'575778756570165248',Hearing Hands - Touching Ad By Samsung... =&gt,&gt, http://t.co/uRrarjsW64  Timeline ##mindsetslnnz #Vanuatu #Terry Pra‰Û_ http://t.co/h8N90jntum,not informative,,,,
'575778760999350272',"RT @TheWorldPost: During #CyclonePam in Vanuato, the ocean rose as high as 26 feet above normal levels http://t.co/ol76vsgSqP http://t.co/a‰Û_",Informative,,,,,,
'575778781748559874',"News Update: Aid agencies begin flights to cyclone-stricken Vanuatu, official toll lowered - Daily Mail http://t.co/Ty5RjKn1vV",Informative,,,,,,
'575778852405907459',"RT @algore: ""Monster‰Û Cyclone Pam hits Vanuatu, whose President says climate crisis is the culprit: http://t.co/dkT2WLm3Oa",Informative,,,,,,
'575778857619439616',RT @Grace_Gibson_: i want to have a relationship like Pam and Jim from the office,not informative,,,,,,
'575778883280236544',"RT @SimonSwanich: Cricket commentator comparing #Guptill innings to the devastation of hurricane Pam. Not cool, not cricket, lives were lost",Informative,,,,,,
'575778899038240769',Cyclone could affect Windies quarter-final chances: The remnants of Cyclone Pam may play a part in determining... http://t.co/B1hASXikmm,Informative,,,,,,
'575778951672524801',Carnarvon plantations destroyed in cyclone - http://t.co/0H3Hq4Jn6z |Your PR here http://t.co/dbuCg2wuXY,Informative,,,,,,
'575779020526108672',RT @cnni: Death toll rises to 24 after ‰Û÷monster‰Ûª cyclone Pam batters Vanuatu: http://t.co/DTUlGi6EET http://t.co/IleZlHbqAE,Informative,,,,,,
'575779039597756416',New post: Zoe Marshall spotted, Canberra teen volunteering in Vanuatu seen by helicopter ... https://t.co/7tm6xKFlCk,Informative,,,,,
'575779050884587520',Destructive winds at Carnarvon as Severe Tropical Cyclone Olwyn passes just to the west. http://t.co/B1MVXBYXhh,Informative,,,,,,
'575779164529143808',Devastating tropical cyclone damage 90% of housing in Vanuatu Capital @telesurenglish @ReyGomeztlSUR @tatianateleSUR http://t.co/K2Rs9ZGov0,Informative,,,,,,
'575779206564593664',RT @STcom: UPDATE: #Cyclone Pam in Pacific devastates #Vanuatu, at least eight dead http://t.co/lmU6f8XuLJ http://t.co/FRSkEZhJ33,Informative,,,,,
'575779313494007808',"RT @eu_echo: Daily Flash | #Vanuatu update, forced evictions in #Somalia, landslides in Peru + population displacement in #Syria: http://t.‰Û_",Informative,,,,,,
'575779325414371328',"Cyclone Pam survivor: I was afraid, I didn‰Ûªt know if I‰Ûªd face another day - video http://t.co/8qT4UrOmyQ",Informative,,,,,,
'575779353264422912',CNN reporter's grim assessment of Vanuatu http://t.co/QWXrBWKU2l,Informative,,,,,,
'575779430599032832',Cyclone Nathan hits Northern Territory as gale-force winds lash Arnhem Land coast http://t.co/nolHucFmRR,Informative,,,,,,
'575779438031323136',RT @johnspatricc: åÈ http://t.co/P2KaO0loYa Vanuatu #Vanuatu Aid Trickles to Vanuatu as Relief Workers Report Vast Cyclone Damage åÈ UPD‰Û_ htt‰Û_,Informative,,,,,,
'575779455865585666',RT @Francescorocca: Vanuatu and Tuvalu Red Cross teams are assessing and responding to the impact of Severe Tropical Cyclone Pam,Informative,,,,,,
'575779476841299968',RT @Oxfam: Oxfam is urgently responding to the devastating humanitarian crisis in #Vanuatu http://t.co/YeIxzXyqVy #CyclonePam,Informative,,,,,,
'575779477671800833',RT @Aline_Carr: MT @eleni_roussos A medical team &amp, field hospital from Darwin will go to #Vanuatu. Will be at main hospital. #TCPam #relief‰Û_,Informative,,,,,
'575779492343517184',RT @UNICEFPacific: This just in : Cyclone #Pam has hit #Vanuatu  See latest update here! http://t.co/vmO9bdVqsZ,Informative,,,,,,
'575779549453008896',How You Can Help with Vanuatu's Disaster Relief @weatherchannel http://t.co/ZS2g1suETa,Informative,,,,,,
'575779571313831936',Rotarians on stand-by to sent water aid to Vanuatu http://t.co/mIrRXs5Y0x,Informative,,,,,,
'575779620328448000',"RT @Habitat_org: Lawrence Bahor, 71, survived #CyclonePam in Vanuatu. Please read his amazing story &amp; donate: http://t.co/6GFlMes3ly http:/‰Û_",Informative,,,,,,
'575779670123216896',http://t.co/P1N3pkoseG | Lessons to learn from Vanuatu‰Ûªs devastating cyclone | http://t.co/SopDJ8zOsk via News24 Top Stories,Informative,,,,,,
'575779712808718337',Villagers Hungry As Cyclone Destroys Vanuatu Crops. http://t.co/Hawbpehw7l,Informative,,,,,,
'575779727044145152',@Tyesha_Shantel @Lo_okItsKristen yeen talking to me Pam,not informative,,,,,,
'575779756416831488',"RT @SkyNewsAust: Morning: best Newspoll result for Abbott Govt since Sept, foreign aid, cyclone Nathan, weather watch ahead of NZ v SA semi‰Û_",Informative,,,,,,
'575779821453639680',RT @dansaltzstein: It's been a terrible few days for the Pacific islands of Vanuatu. http://t.co/7Ci8o2uJfn,Informative,,,,,,
'575779888285745152',MetService: Tropical Cyclone PamåÊupdate http://t.co/6GT820VI1t,Informative,,,,,,
'575779988164644865',"RT @johnspatricc: åÈ http://t.co/bLvaGdtsfk Batten down the boat, tramp and outdoor furniture - here comes Cyclone Pam #CyclonePam  779 http‰Û_",Informative,,,,,,
'575779992564461569',Cyclone Nathan moves away from coast as heavy rain continues,Informative,,,,,,
'575780038643216384',After the story: What the cyclone did to Vanuatu http://t.co/0rXrEn573J,Informative,,,,,,
'575780050378842113',"RT @VikaWaradi: Calling for volunteers here in Suva, Fiji - PLEASE contact @UNICEFPacific we need help packing emergency supplies to send t‰Û_",Informative,,,,,,
'575780058373185539',"RT @IOM_news: ""The cyclone that hit #Vanuatu has been compared to a monster, made worse by #climatechange."" HT @BBC http://t.co/nAODowx1eq ‰Û_",Informative,,,,,,
